"uar_id","査定依頼日時","入札開始日時","落札日","メーカー","車種","型式タイプ","型式グレード","マスタ年式","年式","査定入力モデル","査定入力グレード","走行距離","事故修理_コード","事故修理_表示","事故歴","修理歴","事故修理_詳細","愛車の説明","落札価格","入札1位_入札額","入札1位_上限入札額","入札2位_入札額","入札2位_上限入札額","入札3位_入札額","入札3位_上限入札額","入札4位_入札額","入札4位_上限入札額","入札5位_入札額","入札5位_上限入札額"
"45751","2026-03-19 10:03:37.738","2026-03-22 17:24:00.000","2026-03-26 15:53:48.203","トヨタ","ハイエースバン",,,"2011","平成25年9月","CBF-TRH200V","ＤＸ","183683","NO","なし","false","false",,"アルミホイール、HIDヘッドライト、LEDテールランプ、2インチローダウン、リップスポイラー、地デジTVナビ、バックモニター、ベットキット用骨組み。
現状の仕様で車検対応してます。","820000","820000",,"750000","816000","710000","725000","700000",,"670000","712000"
"45759","2026-03-19 11:01:43.195","2026-03-22 12:00:00.000","2026-03-31 18:16:03.124","メルセデス・ベンツ","Ｂクラス",,,"2009","平成21年11月","CBA-245232","B170","123197","NO","なし","false","false",,"購入してから特に修理はしていませんが、左のドアミラーをぶつけてしまったので割れています。

喫煙について：色うつりは特に目立つとこはありませんが、匂いは多少あります。","34000","30000",,"10000","10000","10000","38000","0",,"0",
"45765","2026-03-19 11:48:04.624","2026-03-20 13:41:28.000","2026-03-23 11:15:17.792","ダイハツ","コペン",,,"2022","令和4年10月","3BA-LA400A","ＧＲ　ＳＰＯＲＴ","37394","NO","なし","false","false","","取り付けしてあるドライブレコーダーは保険会社からのレンタル品のため売却の際には外してのお渡しとなります。

日常使用中のため走行距離は少し伸びると思います。

ボディにどこかで付けられてしまった線傷あり
その他目立った傷・へこみ等はありません。

ディーラーにて半年ごとの定期点検実施済み
電動オープンルーフも問題なく動きます
","1555000","1500000","1555000","1355000",,"1200000","1386000","900000","1209000","300000","400000"
"45787","2026-03-19 14:44:13.292","2026-03-20 16:43:00.000","2026-03-23 12:42:02.707","ホンダ","Ｎ－ＯＮＥ",,,"2013","平成25年3月","DBA-JG1","Ｇ・Ｌパッケージ","57997","NO","なし","false","false","","小傷はありますが、全体的に綺麗です。
kenwoodのスピーカーがついています。","300000","289000",,"200000","236000","200000","286000","180000","220000","150000",
"45789","2026-03-19 14:46:08.810","2026-03-20 13:25:00.000","2026-03-22 17:02:05.195","トヨタ","ハイエースバン",,,"2015","平成27年12月","LDF-KDH206V","ベースグレード「スーパーＧＬ」の特別仕様車「スーパーＧＬ　ダークプライム」","166910","NO","なし","false","false","","","1550000","1300000","1550000","1250000","1342000","1200000","1215000","1000000",,"663000",
"45801","2026-03-19 15:55:01.154","2026-03-23 11:17:00.000","2026-03-29 11:45:02.814","ミニ","ＭＩＮＩ",,,"2015","平成27年11月","DBA-XS12","mini one","78680","NO","なし","false","false",,"サイドブレーキの警告灯が起動時に点灯します。","200000","200000","220000","110000","130000","30000","45000",,,,
"45802","2026-03-19 16:03:21.222","2026-03-20 11:55:00.000","2026-03-23 11:07:55.473","メルセデス・ベンツ","Ｃクラス",,,"2011","平成23年12月","DBA-204248","アバンギャルドAMGスポーツパッケージ","107646","NO","なし","false","false","","ブースト変更
スピード違反ない様にレダーGセンサーやスピードや計測、表示
前後ドライブレコーダー
スペアタイヤのボルト　写真掲載
純正メルセデス　メディカルKID
整備手帳など","315000","270000","280000","260000","319000","200000","311000","200000",,"200000","250000"
"45810","2026-03-19 16:51:19.669","2026-03-21 10:29:00.000","2026-03-23 17:43:11.541","BMW","３シリーズ",,,"2012","平成24年9月","DBA-3A20","３２８ｉ","91981","NO","なし","false","false","","純正ホイール・純正ナビ・純正バックカメラ・純正ETC　付きです","349000","349000",,"250000","300000","240000","255000","220000",,"210000","225000"
"45816","2026-03-19 17:31:51.648","2026-03-20 15:11:00.000","2026-03-23 18:24:59.911","スバル","クロストレック",,,"2024","令和6年6月","5AA-GUE","Ｔｏｕｒｉｎｇ","6728","NO","なし","false","false","","以下、装備付になります

・純正カーナビ
・全周囲モニター
・アダプティブハイビーム
・リアフォグランプ
・運転席、助手席パワーシート
・ヒートシーター・ステアリングヒーター
・ETC2.0、ドライブレコーダー(前後)

ペット乗車にあたり座席はペット用ドライブシートで保護済み","2459000","2320000","2376000","2300000","2459000","2260000","2310000","2120000","2155000","2100000","2200000"
"45832","2026-03-19 20:28:10.560","2026-03-20 17:01:00.000","2026-03-23 15:00:56.218","ホンダ","フリードスパイク",,,"2013","平成25年10月","DBA-GB3","Ｇ・ジャストセレクション","96156","REPAIR","修理歴あり","false","true","家の外壁とぶつかり、左スライドドアを交換。
縁石で車体下部を損傷、塗装のみで修復。
その他写真掲載のタッチペン等での修復あり。","純正カーナビ付き。タイヤとホイールは社外品のスタッドレスで引き渡し。年度末ギリギリのため、2026年度の自動車税は当方負担、引き渡し後に必要に応じて月割りの還付等を業者様に受けとっていただく認識ですので、価格に織り込んでおいてください。","148000","142000",,"120000","148000","110000","125000","100000","149000","74000",
"45834","2026-03-19 20:30:51.838","2026-03-21 18:06:00.000","2026-03-23 10:58:28.010","スバル","レガシィアウトバック",,,"2015","平成25年10月","DBA-BRM","２．５ｉ　ＥｙｅＳｉｇｈｔ","106448","NO","なし","false","false","","社外アルミホイールENKEI装着。スバル純正ホイールも一緒に同梱してあります。左前輪側と左後方に擦り傷あり。","286000","230000","271000","200000","240000","200000","300000","200000",,"195000","200000"
"45844","2026-03-19 21:29:33.813","2026-03-25 14:52:00.000","2026-03-28 15:25:37.325","日産","デイズ",,,"2016","平成26年3月","DBA-B21W","Highway STAR G","34394","NO","なし","false","false","","デイズ　ハイウェイスターG
フルノーマルです。
左後ろドアパネルに自転車が倒れてしまいキズ、凹みあり。
ボンネットに飛び石のキズがあります。
それ以外は快調です。","390000","250000","265000","231000",,"230000",,"230000","268000","200000","239000"
"45848","2026-03-19 21:43:47.688","2026-03-26 11:13:00.000","2026-03-31 10:59:09.847","トヨタ","クラウンマジェスタ",,,"2002","平成14年11月","TA-JZS177","Ｃタイプ","52997","NO","なし","false","false","","フルノーマル
純正レースカバーあり
各ドア初期ビニール付き
CDチェンジャー不調","575000","575000","580000","451000",,"410000","500000","400000","506000","388000",
"45863","2026-03-20 07:03:21.072","2026-03-20 15:09:00.000","2026-03-22 14:39:34.361","ホンダ","Ｎ－ＢＯＸカスタム",,,"2019","令和1年9月","DBA-JF3","Ｃｕｓｔｏｍ Ｇ・Ｌ Ｈｏｎｄａ ＳＥＮＳＩＮＧ","61085","NO","なし","false","false","","左cピラー部に写真のように傷があります。
ホンダでの定期整備等を受けていました。
スペアキーありです。
よろしくお願いいたします。","689000","600000","709000","550000","618000","400000",,"400000","550000",,
"45907","2026-03-20 12:57:04.749","2026-03-20 14:57:00.000","2026-03-22 09:36:35.570","トヨタ","ウィッシュ",,,"2012","平成24年6月","DBA-ZGE20G","１．８Ｘ","49639","NO","なし","false","false","","アルミホイール社外品。純正ナビ。スマートキー。etc。ドライブレコーダー前後。
2013年にディーラーで購入しディーラーメンテナンス受けてきました。","530000","530000","594000","420000","475000","420000","470000","400000",,"400000","415000"
"33194","2026-03-20 13:14:00.000","2025-12-21 11:41:56.000","2026-03-20 11:13:59.842","スズキ","アルトワークス",,,"2016","平成28年6月","DBA-HA36S","ワークス オーディオレス","150237","NO","なし","false","false","","・ステアリングホイールをMOMO品に変更
・14.7万キロ時点でクラッチオーバーホール済み
・ECU書換え80ps仕様","460000","490000","500000","430000","455000","380000","424000","370000","413000","350000","350000"
"45925","2026-03-20 14:44:01.952","2026-03-20 17:09:00.000","2026-03-22 09:02:03.802","日産","エクストレイル",,,"2017","平成29年5月","DBA-NT32","20Xtt“エマージェンシーブレーキパッケージ”","82052","REPAIR","修理歴あり","false","true","左後ろをぶつけ、板金修理","エクストレイル　20xtt エマージェンシーブレーキパッケージ、電動格納式ネオンコントロール、運転席助手席フットライト、左フォグランプ位置ズレ、ホイールガリ傷","680000","600000","615000","560000","623000","550000","639000","530000","680000","500000","550000"
"45929","2026-03-20 15:06:35.248","2026-03-26 14:51:00.000","2026-03-29 18:24:38.404","トヨタ","レジアスエースバン",,,"2013","平成25年6月","QDF-KDH201V","ＤＸ","37082","NO","なし","false","false",,"左後ろバンパー一部凹み。ルーム一部クリア剥げあり。他気になる傷等無し。


3型後期ディーゼルターボ、5型純正テール
2インチダウン、15インチRaysグラムライツにナスカータイヤ
木目調ハンドル・シフトノブ装着（純正ハンドル・ノブ有り）
ベットキットはほぼ使用しておりません。
内張コルク板もフィルムガード巻いていて傷などありません。
天井・内張防音、断熱加工済み

セカンドシートも綺麗な状態です。
フロント左右ドア蹴り上げ跡なく綺麗です。

追加装備
リアヒーター、純正バックカメラ、モニター付き（ルームミラーにモニター映ります）

よろしくお願いします


","1626000","1606000",,"1500000",,"1450000","1500000","1316000","1325000","1200000",
"45932","2026-03-20 15:25:20.585","2026-03-21 11:50:00.000","2026-03-28 12:31:58.990","スズキ","キャリイトラック",,,"2000","平成12年","GD-DB52T","KA 三方開","87788","NO","なし","false","false","","エアコン、パワステなし。","45000","30000","45000",,,,,,,,
"45935","2026-03-20 15:35:29.055","2026-03-21 12:18:00.000","2026-03-24 14:36:26.348","ポルシェ","カイエン",,,"2013","平成24年12月","DAA-92ACGEA","カイエンE-ハイブリッド","49746","NO","なし","false","false",,"21インチ　純正ホイール付き　オールOP付き","1429000","1360000",,"1350000","1500000","1350000","1499000","1300000",,"1000000","1429000"
"45936","2026-03-20 15:40:19.724","2026-03-20 17:13:00.000","2026-03-22 14:22:32.933","ボルボ","ＸＣ４０",,,"2022","令和4年2月","5AA-XB420TXCM","B4 AWD インスクリプション","47773","NO","なし","false","false","","純正カーナビ パノラミックビューモニター ドライブレコーダー","2323000","2200000","2271000","2150000","2323000","2150000","2200000","2000000","2259000","1800000",
